key,status,detail
"252.329355,46.727966",ok,ok   oid=762207400000791 n=1837 ra=252.3294 dec=46.7280
"1.457397,33.180034",ok,ok   oid=648206200009436 n=658 ra=1.4574 dec=33.1800
"206.991215,37.940471",ok,ok   oid=718204100006761 n=853 ra=206.9912 dec=37.9405
"148.400986,30.852200",ok,ok   oid=667203100003103 n=612 ra=148.4010 dec=30.8522
"344.452749,23.005155",ok,ok   oid=646203300015843 n=1359 ra=344.4527 dec=23.0052
"223.355887,39.624274",ok,ok   oid=720208100006766 n=1044 ra=223.3559 dec=39.6243
"233.378149,9.906595",skip,skip ra=233.3781 dec=9.9066 (n=35)
"171.896059,-2.947704",skip,skip ra=171.8961 dec=-2.9477 (n=0)
"223.757983,14.793003",ok,ok   oid=530214100019974 n=786 ra=223.7580 dec=14.7930
"5.684569,-1.764151",ok,ok   oid=397212300000560 n=499 ra=5.6846 dec=-1.7642
"212.151069,3.601852",ok,ok   oid=477207400000000 n=220 ra=212.1511 dec=3.6019
"228.780961,6.952325",ok,ok   oid=479213300004088 n=801 ra=228.7810 dec=6.9523
"210.048866,55.763756",skip,skip ra=210.0489 dec=55.7638 (n=26)
"216.998495,27.262382",ok,ok   oid=629211200013953 n=748 ra=216.9985 dec=27.2624
"36.331201,-3.912215",ok,ok   oid=401207400002543 n=449 ra=36.3312 dec=-3.9122
"117.739165,39.477345",ok,ok   oid=707205300008894 n=1334 ra=117.7392 dec=39.4773
"23.909274,4.573856",skip,skip ra=23.9093 dec=4.5739 (n=70)
"113.863671,38.008327",ok,ok   oid=707203100018838 n=1303 ra=113.8637 dec=38.0083
"123.564200,3.015007",ok,ok   oid=464207400008126 n=827 ra=123.5642 dec=3.0150
"205.019564,62.171000",skip,skip ra=205.0196 dec=62.1710 (n=34)
"176.844400,-3.412684",ok,ok   oid=421207200005459 n=315 ra=176.8444 dec=-3.4127
"238.048359,16.823693",skip,skip ra=238.0484 dec=16.8237 (n=36)
"217.308279,21.846926",ok,ok   oid=580214100012051 n=764 ra=217.3083 dec=21.8469
"0.762584,-1.336019",ok,ok   oid=396211200005008 n=281 ra=0.7626 dec=-1.3360
"155.001148,1.273286",ok,ok   oid=469204300002902 n=379 ra=155.0011 dec=1.2733
"210.769685,49.658015",skip,skip ra=210.7697 dec=49.6580 (n=0)
"253.915228,43.792239",ok,ok   oid=723214100013311 n=1498 ra=253.9152 dec=43.7922
"184.122282,-3.147082",ok,ok   oid=422207200004195 n=352 ra=184.1223 dec=-3.1471
"138.391436,35.276952",skip,skip ra=138.3914 dec=35.2770 (n=30)
"36.875583,0.792691",skip,skip ra=36.8756 dec=0.7927 (n=41)
"226.019901,32.066434",ok,ok   oid=677207300003225 n=1097 ra=226.0199 dec=32.0664
"335.210823,0.996844",ok,ok   oid=443214100009245 n=450 ra=335.2108 dec=0.9968
"210.329112,43.429843",skip,skip ra=210.3291 dec=43.4298 (n=28)
"154.598447,-0.091048",ok,ok   oid=418216400002222 n=388 ra=154.5984 dec=-0.0910
"221.820423,44.626778",ok,ok   oid=759203300001947 n=1073 ra=221.8204 dec=44.6268
"147.207625,31.777535",ok,ok   oid=667207300005546 n=711 ra=147.2076 dec=31.7775
"353.760922,0.624233",skip,skip ra=353.7609 dec=0.6242 (n=43)
"255.522901,39.759142",ok,ok   oid=723205200007504 n=1845 ra=255.5229 dec=39.7591
"197.827233,46.583964",ok,ok   oid=756205300016649 n=822 ra=197.8272 dec=46.5840
"241.999391,30.035345",ok,ok   oid=679203300004865 n=1546 ra=241.9994 dec=30.0353
"147.382991,54.805725",ok,ok   oid=786207100000557 n=1073 ra=147.3830 dec=54.8057
"183.004888,10.938113",ok,ok   oid=524205100007109 n=424 ra=183.0049 dec=10.9381
"252.386899,42.137815",ok,ok   oid=723211100002552 n=1689 ra=252.3869 dec=42.1378
"139.868828,52.060993",ok,ok   oid=785201200006649 n=990 ra=139.8688 dec=52.0610
"208.411145,42.573834",ok,ok   oid=718215400006419 n=763 ra=208.4111 dec=42.5738
"242.023839,31.847127",ok,ok   oid=679207300005280 n=1418 ra=242.0238 dec=31.8471
"42.793548,-3.128884",ok,ok   oid=402207200003594 n=404 ra=42.7935 dec=-3.1289
"5.710348,22.944515",ok,ok   oid=601204400018587 n=1300 ra=5.7103 dec=22.9445
"177.555470,26.039951",skip,skip ra=177.5555 dec=26.0400 (n=0)
"218.690144,53.788537",ok,ok   oid=792205400008773 n=936 ra=218.6901 dec=53.7885
"240.918876,2.594861",skip,skip ra=240.9189 dec=2.5949 (n=17)
"169.373755,34.689895",ok,ok   oid=670212100004301 n=816 ra=169.3738 dec=34.6899
"348.307202,30.608866",ok,ok   oid=692201100020175 n=926 ra=348.3072 dec=30.6089
"182.848069,31.823653",ok,ok   oid=671205300005169 n=471 ra=182.8481 dec=31.8237
"196.804881,44.187349",ok,ok   oid=756202400005321 n=781 ra=196.8049 dec=44.1873
"228.852356,16.153440",skip,skip ra=228.8524 dec=16.1534 (n=41)
"30.938818,6.506066",skip,skip ra=30.9388 dec=6.5061 (n=78)
"145.274122,11.871478",ok,ok   oid=519209300007867 n=512 ra=145.2741 dec=11.8715
"137.739455,35.589468",ok,ok   oid=665213400003753 n=737 ra=137.7395 dec=35.5895
"243.039576,43.816736",ok,ok   oid=722215100004850 n=1270 ra=243.0396 dec=43.8167
"340.833153,27.028782",ok,ok   oid=645209300000734 n=1361 ra=340.8332 dec=27.0288
"356.933917,0.059379",ok,ok   oid=446213300001254 n=318 ra=356.9339 dec=0.0594
"209.739750,52.058565",ok,ok   oid=792204100021792 n=953 ra=209.7397 dec=52.0586
"21.964153,29.505552",ok,ok   oid=603215200017743 n=676 ra=21.9642 dec=29.5056
"181.255774,45.056851",ok,ok   oid=755204200006429 n=436 ra=181.2558 dec=45.0569
"132.249318,3.083086",ok,ok   oid=465206400004955 n=480 ra=132.2493 dec=3.0831
"218.435544,29.713338",ok,ok   oid=676203300006800 n=1084 ra=218.4355 dec=29.7133
"121.488130,21.192953",ok,ok   oid=567216400006226 n=973 ra=121.4881 dec=21.1930
"208.867775,14.997333",ok,ok   oid=528214200003439 n=710 ra=208.8678 dec=14.9973
"239.976865,33.693651",ok,ok   oid=679212400025350 n=526 ra=239.9769 dec=33.6937
"140.795201,33.837172",ok,ok   oid=666211400003816 n=686 ra=140.7952 dec=33.8372
"174.441787,17.842741",ok,ok   oid=574206400016069 n=431 ra=174.4418 dec=17.8427
"25.441751,0.952602",ok,ok   oid=450203400015983 n=355 ra=25.4418 dec=0.9526
"352.350690,-1.543612",ok,ok   oid=446212100006305 n=350 ra=352.3507 dec=-1.5436
"128.522538,31.226358",ok,ok   oid=664201200007458 n=710 ra=128.5225 dec=31.2264
"162.067726,12.126321",ok,ok   oid=522212300005524 n=357 ra=162.0677 dec=12.1263
"180.091264,59.772886",ok,ok   oid=1824212200016372 n=215 ra=180.0913 dec=59.7729
"351.963176,27.819829",ok,ok   oid=647211200024936 n=1123 ra=351.9632 dec=27.8198
"17.677506,22.039918",ok,ok   oid=552214100005790 n=576 ra=17.6775 dec=22.0399
"333.872551,25.934834",ok,ok   oid=644205200001449 n=1241 ra=333.8726 dec=25.9348
"322.084371,-3.253104",ok,ok   oid=441205200014168 n=458 ra=322.0844 dec=-3.2531
"243.740265,24.059812",ok,ok   oid=632201200008009 n=900 ra=243.7403 dec=24.0598
"181.203098,56.598642",ok,ok   oid=789210200001520 n=885 ra=181.2031 dec=56.5986
"181.068987,36.349901",ok,ok   oid=671214200005656 n=892 ra=181.0690 dec=36.3499
"194.079313,0.890611",skip,skip ra=194.0793 dec=0.8906 (n=0)
"199.358131,49.514985",skip,skip ra=199.3581 dec=49.5150 (n=20)
"117.087362,34.131288",ok,ok   oid=663211400017223 n=1259 ra=117.0874 dec=34.1313
"357.338358,27.336778",ok,ok   oid=647209100006482 n=1169 ra=357.3384 dec=27.3368
"195.965269,29.852244",ok,ok   oid=673203400004889 n=627 ra=195.9653 dec=29.8522
"247.527363,40.843020",ok,ok   oid=722209300015158 n=1700 ra=247.5274 dec=40.8430
"211.645334,50.247078",skip,skip ra=211.6453 dec=50.2471 (n=24)
"248.123750,14.755105",skip,skip ra=248.1238 dec=14.7551 (n=52)
"209.874347,46.939563",ok,ok   oid=758208200005776 n=1050 ra=209.8743 dec=46.9396
"182.236101,61.279464",ok,ok   oid=819206100005591 n=324 ra=182.2361 dec=61.2795
"32.374331,-0.934066",ok,ok   oid=400209200001285 n=387 ra=32.3743 dec=-0.9341
"233.192516,41.289902",ok,ok   oid=721211300001832 n=1299 ra=233.1925 dec=41.2899
"174.037311,49.767172",ok,ok   oid=754215300006587 n=814 ra=174.0373 dec=49.7672
"174.930507,38.939246",ok,ok   oid=714207400006711 n=686 ra=174.9305 dec=38.9392
"16.387557,21.571748",ok,ok   oid=552214300002818 n=593 ra=16.3876 dec=21.5717
"180.649376,55.757361",ok,ok   oid=789210300001134 n=902 ra=180.6494 dec=55.7574
"185.366514,55.805658",ok,ok   oid=790212200008104 n=687 ra=185.3665 dec=55.8057
"151.265925,9.290036",ok,ok   oid=520202200003856 n=518 ra=151.2659 dec=9.2900
"203.124049,47.633513",ok,ok   oid=757207200006589 n=712 ra=203.1240 dec=47.6335
"194.400274,24.344410",ok,ok   oid=626207300006177 n=598 ra=194.4003 dec=24.3444
"27.168115,30.249605",ok,ok   oid=651201400009561 n=251 ra=27.1681 dec=30.2496
"158.464179,26.682594",ok,ok   oid=621211400004229 n=647 ra=158.4642 dec=26.6826
"165.045511,48.478067",ok,ok   oid=753211300001762 n=744 ra=165.0455 dec=48.4781
"4.952574,3.431686",ok,ok   oid=447207400001485 n=356 ra=4.9526 dec=3.4317
"228.954252,24.926579",ok,ok   oid=630205300002157 n=874 ra=228.9543 dec=24.9266
"204.609776,6.642689",ok,ok   oid=476215300007298 n=282 ra=204.6098 dec=6.6427
"3.919812,22.393649",ok,ok   oid=550213200002315 n=342 ra=3.9198 dec=22.3936
"199.574566,52.556899",ok,ok   oid=791203200002750 n=748 ra=199.5746 dec=52.5569
"319.792141,1.210595",ok,ok   oid=493204300006596 n=596 ra=319.7921 dec=1.2106
"19.613441,32.671458",ok,ok   oid=650205100006470 n=705 ra=19.6134 dec=32.6715
"149.734564,46.119157",ok,ok   oid=751206400004270 n=1125 ra=149.7346 dec=46.1192
"355.051504,24.943430",ok,ok   oid=647206400003017 n=1246 ra=355.0515 dec=24.9434
"127.178063,45.742581",skip,skip ra=127.1781 dec=45.7426 (n=103)
"116.585732,49.243533",ok,ok   oid=748212100002422 n=1059 ra=116.5857 dec=49.2435
"168.529927,48.533518",ok,ok   oid=753210400001236 n=600 ra=168.5299 dec=48.5335
"24.234641,-0.773294",skip,skip ra=24.2346 dec=-0.7733 (n=0)
"344.430307,6.176356",ok,ok   oid=496210200022695 n=457 ra=344.4303 dec=6.1764
"143.170803,27.341476",ok,ok   oid=619211100006100 n=862 ra=143.1708 dec=27.3415
"226.198908,44.179347",ok,ok   oid=759202400005362 n=1065 ra=226.1989 dec=44.1793
"2.424836,26.978101",ok,ok   oid=600210400001282 n=855 ra=2.4248 dec=26.9781
"156.456144,48.487520",ok,ok   oid=752211400002109 n=943 ra=156.4561 dec=48.4875
"27.372956,17.055075",skip,skip ra=27.3730 dec=17.0551 (n=96)
"249.774417,16.884682",ok,ok   oid=585204100024523 n=937 ra=249.7744 dec=16.8847
"207.472217,11.021068",ok,ok   oid=528207100004992 n=659 ra=207.4722 dec=11.0211
"207.874950,57.313841",ok,ok   oid=792216300003029 n=1048 ra=207.8750 dec=57.3138
"12.267393,24.274919",ok,ok   oid=602208300023876 n=207 ra=12.2674 dec=24.2749
"31.063066,-1.451533",ok,ok   oid=400210100007148 n=387 ra=31.0631 dec=-1.4515
"166.111053,40.772570",ok,ok   oid=713211400006873 n=886 ra=166.1111 dec=40.7726
"210.131773,38.236672",ok,ok   oid=718202200002472 n=866 ra=210.1318 dec=38.2367
"181.921851,23.364298",ok,ok   oid=624202200028214 n=474 ra=181.9219 dec=23.3643
"193.842278,36.501772",skip,skip ra=193.8423 dec=36.5018 (n=13)
"133.200596,31.780039",ok,ok   oid=665207400005244 n=642 ra=133.2006 dec=31.7800
"239.775689,54.873306",skip,skip ra=239.7757 dec=54.8733 (n=44)
"193.068411,10.745652",ok,ok   oid=526207400009431 n=280 ra=193.0684 dec=10.7457
"41.007698,2.444581",ok,ok   oid=452202200000722 n=502 ra=41.0077 dec=2.4446
"201.746588,10.739071",ok,ok   oid=527206300000383 n=391 ra=201.7466 dec=10.7391
"223.794638,36.884650",ok,ok   oid=677216200000928 n=995 ra=223.7946 dec=36.8847
"337.230848,28.029343",ok,ok   oid=1689207400012349 n=128 ra=337.2308 dec=28.0293
"8.537661,4.988970",ok,ok   oid=447209400004412 n=327 ra=8.5377 dec=4.9890
"213.740607,65.123048",ok,ok   oid=822216100005302 n=1103 ra=213.7406 dec=65.1230
"144.856023,27.029016",ok,ok   oid=619210400008596 n=533 ra=144.8560 dec=27.0290
"122.682660,43.419952",ok,ok   oid=708215400000027 n=685 ra=122.6827 dec=43.4200
"134.379994,23.759431",ok,ok   oid=618203200002767 n=690 ra=134.3800 dec=23.7594
"249.242011,31.833848",ok,ok   oid=680207300005753 n=1634 ra=249.2420 dec=31.8338
"212.416537,40.762880",ok,ok   oid=718209300011762 n=873 ra=212.4165 dec=40.7629
"122.895708,45.268320",ok,ok   oid=748201200011254 n=943 ra=122.8957 dec=45.2683
"184.575503,39.124597",ok,ok   oid=715206300003404 n=523 ra=184.5755 dec=39.1246
"135.377046,61.358911",ok,ok   oid=816208100004567 n=917 ra=135.3770 dec=61.3589
"9.787036,16.282785",ok,ok   oid=551202100007029 n=608 ra=9.7870 dec=16.2828
"164.603226,9.798016",skip,skip ra=164.6032 dec=9.7980 (n=38)
"120.909377,17.903756",ok,ok   oid=567208300000820 n=953 ra=120.9094 dec=17.9038
"251.051812,64.138452",skip,skip ra=251.0518 dec=64.1385 (n=0)
"324.703929,-2.497382",skip,skip ra=324.7039 dec=-2.4974 (n=47)
"354.780736,32.595429",ok,ok   oid=693206100009406 n=782 ra=354.7807 dec=32.5954
"317.788846,8.284547",ok,ok   oid=544204400020411 n=935 ra=317.7888 dec=8.2845
"203.799603,2.885973",ok,ok   oid=476208400005914 n=355 ra=203.7996 dec=2.8860
"202.634927,50.085592",ok,ok   oid=757215300003952 n=912 ra=202.6349 dec=50.0856
"162.124899,55.138631",ok,ok   oid=787209300008365 n=909 ra=162.1249 dec=55.1386
"244.273724,44.589581",ok,ok   oid=761202300021837 n=1661 ra=244.2737 dec=44.5896
"193.622466,15.350572",ok,ok   oid=577203400010037 n=407 ra=193.6225 dec=15.3506
"162.096433,30.985079",ok,ok   oid=669204100003027 n=519 ra=162.0964 dec=30.9851
"190.376008,63.620418",ok,ok   oid=820211200003005 n=739 ra=190.3760 dec=63.6204
"158.686589,38.612226",skip,skip ra=158.6866 dec=38.6122 (n=41)
"136.660395,23.340374",ok,ok   oid=618202200005528 n=725 ra=136.6604 dec=23.3404
"135.381090,7.777739",ok,ok   oid=466216100003795 n=624 ra=135.3811 dec=7.7777
"220.716784,50.122795",ok,ok   oid=759216400003413 n=1178 ra=220.7168 dec=50.1228
"136.837085,5.642573",ok,ok   oid=466211100007584 n=698 ra=136.8371 dec=5.6426
"167.754551,62.350251",ok,ok   oid=818210300006133 n=633 ra=167.7546 dec=62.3503
"120.310279,30.199990",ok,ok   oid=663201300010587 n=961 ra=120.3103 dec=30.2000
"140.984985,8.054895",ok,ok   oid=466213100001257 n=698 ra=140.9850 dec=8.0549
"200.606188,41.372297",ok,ok   oid=717211400001430 n=939 ra=200.6062 dec=41.3723
"31.611958,24.028202",ok,ok   oid=604202200000913 n=703 ra=31.6120 dec=24.0282
"185.279479,7.743626",skip,skip ra=185.2795 dec=7.7436 (n=26)
"201.621155,36.393019",ok,ok   oid=674216100004785 n=674 ra=201.6212 dec=36.3930
"214.822341,31.156452",ok,ok   oid=675201200001396 n=695 ra=214.8223 dec=31.1565
"170.345998,36.041312",skip,skip ra=170.3460 dec=36.0413 (n=35)
"200.996494,12.655640",skip,skip ra=200.9965 dec=12.6556 (n=41)
"38.194628,1.114407",ok,ok   oid=452204400018475 n=251 ra=38.1946 dec=1.1144
"182.453310,54.745537",ok,ok   oid=789206100000669 n=647 ra=182.4533 dec=54.7455
"210.741803,61.482004",skip,skip ra=210.7418 dec=61.4820 (n=79)
"135.435852,19.277707",ok,ok   oid=569212400021805 n=432 ra=135.4359 dec=19.2777
"185.859445,36.592546",ok,ok   oid=672216100010996 n=568 ra=185.8594 dec=36.5925
"128.051561,53.057595",skip,skip ra=128.0516 dec=53.0576 (n=67)
"176.875019,7.628379",ok,ok   oid=472215200004827 n=335 ra=176.8750 dec=7.6284
"320.616839,-1.086818",ok,ok   oid=441210100003654 n=494 ra=320.6168 dec=-1.0868
"179.371120,42.343002",skip,skip ra=179.3711 dec=42.3430 (n=0)
"259.894467,26.645283",ok,ok   oid=635212300024817 n=1465 ra=259.8945 dec=26.6453
"142.272512,28.399346",ok,ok   oid=619215300005699 n=856 ra=142.2725 dec=28.3993
"184.439031,-0.865052",ok,ok   oid=422211100000518 n=312 ra=184.4390 dec=-0.8651
"141.426369,34.685731",ok,ok   oid=666210200025479 n=920 ra=141.4264 dec=34.6857
"234.948967,55.485489",ok,ok   oid=794211400004039 n=1201 ra=234.9490 dec=55.4855
"135.503259,18.479175",ok,ok   oid=569208100023488 n=659 ra=135.5033 dec=18.4792
"126.383725,25.849004",ok,ok   oid=617208100001476 n=643 ra=126.3837 dec=25.8490
"119.535863,50.384672",skip,skip ra=119.5359 dec=50.3847 (n=81)
"354.323200,28.798348",ok,ok   oid=647214300010591 n=1178 ra=354.3232 dec=28.7983
"4.597367,19.622168",ok,ok   oid=550209400002462 n=649 ra=4.5974 dec=19.6222
"210.144619,0.792621",ok,ok   oid=426216200019721 n=354 ra=210.1446 dec=0.7926
"12.645672,22.155731",ok,ok   oid=552216200003990 n=482 ra=12.6457 dec=22.1557
"207.428212,34.616713",skip,skip ra=207.4282 dec=34.6167 (n=89)
"229.704480,24.368116",ok,ok   oid=630205400025227 n=648 ra=229.7045 dec=24.3681
"148.522645,59.821492",ok,ok   oid=817204100001697 n=715 ra=148.5226 dec=59.8215
"201.994087,35.845390",ok,ok   oid=674215300007747 n=733 ra=201.9941 dec=35.8454
"167.476741,21.325324",ok,ok   oid=573214400004997 n=410 ra=167.4767 dec=21.3253
"158.869540,12.950133",ok,ok   oid=521210100025983 n=374 ra=158.8695 dec=12.9501
"142.690198,4.553612",skip,skip ra=142.6902 dec=4.5536 (n=62)
"162.388200,41.108570",ok,ok   oid=712209400002087 n=1017 ra=162.3882 dec=41.1086
"42.250256,-8.234522",skip,skip ra=42.2503 dec=-8.2345 (n=0)
"13.770682,-9.347134",ok,ok   oid=346210400004555 n=322 ra=13.7707 dec=-9.3471
"156.686009,48.237805",ok,ok   oid=752211400004621 n=1036 ra=156.6860 dec=48.2378
"344.180348,29.313700",ok,ok   oid=646215200006673 n=1070 ra=344.1803 dec=29.3137
"10.052893,29.470791",skip,skip ra=10.0529 dec=29.4708 (n=48)
"250.944463,38.636915",skip,skip ra=250.9445 dec=38.6369 (n=57)
"242.618109,27.411788",ok,ok   oid=632210100005078 n=930 ra=242.6181 dec=27.4118
"179.942736,13.184203",ok,ok   oid=524210200003796 n=343 ra=179.9427 dec=13.1842
"126.568620,54.776666",ok,ok   oid=784206200000253 n=1082 ra=126.5686 dec=54.7767
"124.584651,20.012808",ok,ok   oid=567210200007957 n=1081 ra=124.5847 dec=20.0128
"138.763439,29.315593",ok,ok   oid=618213200004013 n=253 ra=138.7634 dec=29.3156
"143.029803,7.380924",ok,ok   oid=467215300006556 n=617 ra=143.0298 dec=7.3809
"179.290797,12.875818",ok,ok   oid=524211100006937 n=466 ra=179.2908 dec=12.8758
"233.639128,18.915891",skip,skip ra=233.6391 dec=18.9159 (n=47)
"205.278988,52.297770",ok,ok   oid=791202100013961 n=834 ra=205.2790 dec=52.2978
"133.572257,29.387353",ok,ok   oid=618216100003718 n=648 ra=133.5723 dec=29.3874
"187.625227,60.466910",ok,ok   oid=820208300005679 n=555 ra=187.6252 dec=60.4669
"221.474551,48.982987",skip,skip ra=221.4746 dec=48.9830 (n=38)
"176.988893,23.820834",ok,ok   oid=623201100003005 n=345 ra=176.9889 dec=23.8208
"151.560093,34.149075",ok,ok   oid=667209300000998 n=794 ra=151.5601 dec=34.1491
"146.408356,42.831124",ok,ok   oid=711216400003986 n=865 ra=146.4084 dec=42.8311
"208.122695,49.037910",ok,ok   oid=757209200004193 n=811 ra=208.1227 dec=49.0379
"344.549247,21.167481",ok,ok   oid=598216400007457 n=697 ra=344.5492 dec=21.1675
"223.134067,48.830842",ok,ok   oid=759211100020036 n=1136 ra=223.1341 dec=48.8308
"158.033693,50.516854",ok,ok   oid=752214300000668 n=1096 ra=158.0337 dec=50.5169
"144.363823,2.770023",skip,skip ra=144.3638 dec=2.7700 (n=67)
"311.717318,0.916730",ok,ok   oid=491201300015814 n=723 ra=311.7173 dec=0.9167
"249.733275,38.437726",ok,ok   oid=723204100010195 n=1340 ra=249.7333 dec=38.4377
"9.314631,15.807566",ok,ok   oid=551202300002279 n=708 ra=9.3146 dec=15.8076
"185.104352,34.246053",ok,ok   oid=672212400008498 n=633 ra=185.1044 dec=34.2461
"171.874573,34.314807",skip,skip ra=171.8746 dec=34.3148 (n=22)
"180.096142,55.527667",ok,ok   oid=789211400003261 n=826 ra=180.0961 dec=55.5277
"228.177028,40.061991",ok,ok   oid=720206100003004 n=1043 ra=228.1770 dec=40.0620
"1.602051,19.060633",ok,ok   oid=550210300010580 n=637 ra=1.6021 dec=19.0606
"137.041061,57.895191",ok,ok   oid=785214200005787 n=1007 ra=137.0411 dec=57.8952
"150.972305,55.667155",skip,skip ra=150.9723 dec=55.6672 (n=26)
"177.251120,9.905215",skip,skip ra=177.2511 dec=9.9052 (n=12)
"191.496972,40.414327",ok,ok   oid=716207100000280 n=793 ra=191.4970 dec=40.4143
"0.752752,21.218158",ok,ok   oid=550215400024025 n=568 ra=0.7528 dec=21.2182
"136.614845,31.780311",ok,ok   oid=665205300011874 n=698 ra=136.6148 dec=31.7803
"35.643713,2.001365",ok,ok   oid=451201200005788 n=596 ra=35.6437 dec=2.0014
"358.256471,23.277074",ok,ok   oid=600204100016910 n=1099 ra=358.2565 dec=23.2771
"229.742782,5.466958",ok,ok   oid=479209400000308 n=650 ra=229.7428 dec=5.4670
"247.851011,25.515197",ok,ok   oid=633207100006065 n=1522 ra=247.8510 dec=25.5152
"11.835770,17.799523",ok,ok   oid=551205400001579 n=649 ra=11.8358 dec=17.7995
"214.497370,51.623600",ok,ok   oid=792202300004062 n=1057 ra=214.4974 dec=51.6236
"156.237466,27.750205",ok,ok   oid=621212100001822 n=574 ra=156.2375 dec=27.7502
"15.382423,27.882239",ok,ok   oid=602211100000893 n=734 ra=15.3824 dec=27.8822
"152.418154,61.316821",ok,ok   oid=817207100005550 n=781 ra=152.4182 dec=61.3168
"155.417794,55.974787",ok,ok   oid=787211200006860 n=925 ra=155.4178 dec=55.9748
"204.515147,37.537279",ok,ok   oid=717201400008373 n=813 ra=204.5151 dec=37.5373
"223.257047,50.377257",ok,ok   oid=759215400001709 n=1166 ra=223.2570 dec=50.3773
